Num,Hotel Name,Price,Rating,Comments Count,Address
91,成都君珩酒店(新都石油大学店),¥216起,4.9,共983条点评,桂湖街道东环路303号
92,天龙精品酒店(成都华阳地铁站店),¥126起,4.3,共451条点评,广都大道利民2街(华阳中学)
93,岚语·投影公寓 (锦华万达东光地铁站店),¥292起,4.8,共78条点评,锦华路一段160号中港广场2幢24层2430室
94,铭铭公寓(成都火车东站奥园广场店),¥371起,4.9,共274条点评,奥园广场三期4栋
95,景城佳宿公寓(珠江广场光华公园地铁站店),¥166起,4.9,共618条点评,光华大道三段珠江新城国际购物中心1588号3栋1单元1412号
96,成都悦享栖巢公寓,¥203起,4.8,共324条点评,交子大道998号润富国际9栋9层907
97,星辰酒店(西华大学银杏学院店),¥115起,4.6,共52条点评,红光街道广场路北三段68号朗诗未来家2幢1楼
98,7天优品酒店(成都火车东站地铁站店),¥321起,4.6,共584条点评,锦绣大道4599号9栋荣盛香榭兰庭
99,清雅竹韵精品公寓(成都太古里春熙路),¥334起,4.6,共324条点评,红星路二段庆云南街69号红星国际6号楼703
100,悠然居·柒月公寓酒店(成都新会展中心店),¥257起,5.0,共122条点评,天府二街269号恒大珺临阁29栋15楼
1,逸思聆江青年旅舍(桂林两江四湖象山公园店),¥40起,4.5,共275条点评,信义路7号
2,尚客优连锁酒店(桂林北站高铁广场店),¥282起,4.9,共1303条点评,广福街东巷8号
3,桂林今日城酒店,¥335起,5.0,共1277条点评,金水路中段109号
4,美漓酒店(桂林万福广场店),¥200起,4.8,共1002条点评,凯风路122号
5,晨居轻奢酒店(桂林北站恒大广场店),¥249起,4.6,共749条点评,恒大广场25栋801，近恒大影城
6,凯思酒店(桂林火车北站店),¥266起,4.9,共1269条点评,北辰路47-1号康城大楼1楼
7,桂林漓江湾主题酒店(桂林火车北站店),¥218起,4.8,共512条点评,定江镇广发路1号
8,金维纳酒店(桂林临桂医学院店),¥254起,5.0,共4335条点评,人民路162号
9,格林豪泰快捷酒店,¥159起,4.5,共509条点评,麓湖国际社区E1栋1楼
10,桂林金维利皇家酒店(人民路店),¥186起,4.8,共2390条点评,人民路94号
11,城市便捷酒店(桂林市政府店),¥261起,4.8,共400条点评,世纪大道时运综合楼2号楼
12,三年二班电竞酒店(桂林火车站象山公园店),¥300起,4.9,共469条点评,中山南路61号10楼
13,如家酒店·neo(桂林高铁北站店),¥269起,4.6,共512条点评,北辰路86号
14,金海湾公寓(桂林北火车站店),¥284起,4.8,共1357条点评,站前路1号恒大广场27栋8层8006
15,桂林遇见时尚主题酒店(天下桂林步行街店),¥190起,4.7,共1244条点评,榕山路中国农业银行旁边
16,奥森酒店(桂林火车站中山南路店),¥273起,4.4,共1026条点评,中山南路49号
17,城市便捷酒店(桂林金山广场店),¥255起,4.8,共317条点评,金水路12号1幢
18,城市便捷酒店(桂林象鼻山公园店),¥399起,4.9,共700条点评,民主路1号
19,雅斯特美途酒店(桂林火车站象山公园店),¥361起,4.8,共4384条点评,中山南路78号
20,桂林蚂蚁酒店(火车站店),¥335起,4.9,共540条点评,中山南路38号
21,如家酒店·neo(桂林高铁北站店),¥269起,4.6,共512条点评,北辰路86号
22,UU电竞酒店(桂林中心广场象鼻山景区店),¥391起,4.9,共557条点评,中山中路11号桂兵大厦5楼
23,桂林金维利皇家酒店(人民路店),¥186起,4.8,共2390条点评,人民路94号
24,花千树青年酒店(桂林两江国际机场店),¥121起,4.5,共192条点评,两江镇同山门村路口
25,城市便捷酒店(桂林金山广场店),¥255起,4.8,共317条点评,金水路12号1幢
26,临桂大酒店(桂林火车站店),¥280起,4.6,共560条点评,中山南路78号
27,城市便捷酒店(桂林甲天下广场会展中心店),¥286起,4.8,共326条点评,漓江路18号
28,如家酒店·neo(桂林火车站店),¥280起,4.7,共608条点评,翠竹路8号
29,莱雅酒店(桂林深科技店),¥115起,4.7,共144条点评,临苏路与瑞宁路交叉口南50米
30,桂林亚细亚皇家酒店(机场路店),¥215起,4.8,共405条点评,临桂榕山路173号
31,桂林机场酒店(两江国际机场店),¥328起,4.9,共279条点评,两江国际机场11号路机场加油站东南500米
32,莱米酒店(桂林两江四湖东西巷店),¥406起,4.9,共2209条点评,三多路2号
33,海翔宾馆(桂林电子科技大学店),¥49起,4.7,共6条点评,六合路金鸡路口(激光通信研究所斜对面)
34,桂林凡客优选酒店(两江机场店),¥94起,4.8,共138条点评,两江镇高妙村委306省道同山门
35,城市便捷酒店(桂林七星公园东西巷店),¥350起,4.6,共416条点评,栖霞路2号
36,锦尚精品酒店(桂林火车站两江四湖店),¥395起,4.9,共3224条点评,中山南路78号
37,7天酒店(桂林北极广场虞山公园店),¥464起,4.7,共898条点评,中山北路67号
38,城市便捷酒店(红岭路桂林火车站店),¥325起,4.8,共336条点评,桂林机场大道红岭路218号
39,曼舍酒店(桂林两江四湖东西巷店),¥518起,4.9,共2181条点评,榕荫路22号-1
40,7天优品酒店(桂林两江四湖中心广场店),¥531起,4.8,共1403条点评,依仁路22号
41,曼舍酒店(桂林两江四湖东西巷店),¥518起,4.9,共2181条点评,榕荫路22号-1
42,云酒店(桂林七星会展万达店),¥453起,4.9,共2412条点评,穿山东路41号彰泰天街8栋
43,桂林广湖客栈(火车站象山公园店),¥83起,4.8,共195条点评,银锭路10号
44,桂恒公寓酒店(桂林北站恒大广场店),¥333起,4.8,共351条点评,恒大广场25栋公寓6楼
45,阅己公寓(桂林高新万达广场店),¥253起,4.3,共528条点评,万达华府8栋一楼铺面1-12号
46,桂林时代主题酒店(桂林高铁北站店),¥131起,4.5,共212条点评,广茂巷3号
47,精途酒店(桂林沃尔玛店),¥331起,4.8,共318条点评,中山北路102号
48,唯美四季酒店(桂林火车站万象城店),¥274起,4.3,共354条点评,环城西二路8号
49,湘桂大酒店(桂林火车北站店),¥260起,4.6,共459条点评,八里街盈丰路桂乐苑小区
50,盛鑫便捷酒店(桂林北火车站店),¥149起,4.8,共123条点评,定江镇广祥东巷16号
51,微·时光精品酒店(桂林两江机场旗舰店),¥179起,4.6,共418条点评,两江镇高妙村委同山门新村安置点
52,城市便捷酒店(桂林虞山桥香格里拉店),¥341起,4.4,共160条点评,环城北二路6号虞山桥头
53,桂林城北快捷宾馆,¥67起,4.1,共5条点评,广源南街10号
54,汉庭酒店(桂林瓦窑批发城店),¥294起,4.7,共539条点评,瓦窑西路20号
55,宝利莱智能酒店(桂林市政府店),¥280起,4.9,共103条点评,临桂镇仕通路69号
56,如家华驿酒店(桂林高铁北站店),¥251起,4.5,共152条点评,新民路56号
57,奥维利酒店(桂林医学院第二附属医院人民路店),¥217起,4.4,共159条点评,人民路七巷236号
58,莫那笛臻品酒店(桂林吾悦广场店),¥608起,5.0,共848条点评,临桂大道九号吾悦广场尚寓(8栋)4-17室
59,城市便捷酒店(桂林两江四湖日月双塔店),¥485起,4.7,共758条点评,中山中路17号
60,城市便捷酒店(桂林火车站店),¥354起,4.7,共529条点评,中山南路51号
61,城市便捷酒店(桂林医学院桂湖店),¥306起,4.7,共360条点评,三皇路28号1栋
62,云漫酒店(桂林北站恒大广场店),¥274起,5.0,共114条点评,广发路恒大广场27栋10层1002号
63,荞麦青年酒店(桂林两江国际机场店),¥195起,4.5,共316条点评,两江镇同山门新村
64,歌斐酒店(桂林市政府花生唐店),¥323起,4.7,共592条点评,西城南路1号花样年花样城5栋B座大堂旁
65,蓝宝石酒店(桂林两江四湖桂林站店),¥447起,4.6,共379条点评,西城路步行街9号
66,乐驿酒店公寓(桂林高铁北站店),¥434起,4.4,共448条点评,站前路恒大广场25栋12楼25号房
67,金泰快捷酒店(桂林高铁北站店),¥173起,4.8,共156条点评,新民街54号
68,东坊·西厢青年旅舍(克莱因蓝主题店),¥87起,4.9,共110条点评,东江路28号漓东休闲商业街10栋1单元201室
69,佳缘酒店(桂林火车北站恒大广场店),¥277起,4.8,共122条点评,站前路恒大广场27栋1602
70,维多利酒店(桂林机场路店),¥217起,4.7,共208条点评,榕山路30号
71,东升商务大酒店(桂林两江国际机场店),¥235起,4.7,共306条点评,两江镇省道306线北侧(原两江派出所)华莱士对面
72,桂林楠溪温馨主题民宿(桂林恒大广场火车北站店),¥271起,4.8,共152条点评,站前路2号恒大广场27栋1711房
73,维漓纳酒店(桂林高铁北站店),¥302起,4.5,共158条点评,定江镇盈丰路12号
74,澄通公寓酒店(桂林高铁北站恒大广场店),¥407起,4.6,共318条点评,站前路2号桂林恒大广场25栋20层2025号房
75,义沣酒店(桂林人民路店),¥343起,4.9,共168条点评,人民路延长线西北面
76,悦漫酒店(桂林电子科技大学店),¥433起,5.0,共5条点评,朝阳乡毛家村11号
77,桂林联华宾馆(桂林百货大楼象山公园店),¥353起,4.2,共181条点评,文明路7号
78,AG电竞酒店(桂林会展中心七星公园店),¥402起,4.7,共161条点评,漓江路19号时代天悦都市旅游休闲购物中心6号楼6楼
79,汉庭酒店(桂林两江四湖七星公园店),¥471起,4.6,共303条点评,穿山路1号
80,梵泊美地酒店(桂林两江四湖东西巷店),¥606起,4.6,共963条点评,正阳路77号
81,东升商务大酒店(桂林两江国际机场店),¥235起,4.7,共306条点评,两江镇省道306线北侧(原两江派出所)华莱士对面
82,维多利酒店(桂林机场路店),¥217起,4.7,共208条点评,榕山路30号
83,桂林花间舍时尚民宿(两江国际机场店),¥143起,4.8,共361条点评,临桂区两江镇高妙村委同山门村306省道旁
84,云泽大酒店(桂林火车北站恒大广场店),¥365起,4.5,共300条点评,桂林北站恒大广场25栋
85,豪缘主题酒店(桂林师范大学雁山校区店),¥228起,4.5,共273条点评,雁中路16号雁山新城1栋
86,云桂拾光公寓(桂林恒大广场高铁北站店),¥222起,4.8,共198条点评,站前路2号恒大广场27栋22楼2228室
87,金丰大酒店(桂林八里街店),¥305起,4.5,共113条点评,八里街开发区八里三路8号
88,雄兴大酒店(桂林高铁北站店),¥116起,4.5,共117条点评,广源南路40-41号
89,桂林三满酒店,¥180起,4.6,共111条点评,中山南路24号
90,柏菲商务酒店(桂林中山北路店),¥290起,4.6,共140条点评,中山北路67号
91,万怡酒店(桂林高铁北站店),¥287起,4.7,共277条点评,广发路10号桂乐苑
92,桂林富凯公寓,¥96起,5.0,共1条点评,四塘镇刘村邮电希望小学南侧约160米
93,渔家客栈(桂林两江四湖象鼻山店),¥431起,4.9,共380条点评,临江路别墅区20栋
94,时光民宿(桂林北站恒大广场店),¥252起,4.9,共72条点评,站前路2号恒大广场一期27栋12楼前台
95,隽舍·Junshe Boutique Hotel,¥278起,4.8,共33条点评,朝阳西路19号
96,濠璟酒店(桂林电子科技大学店),¥264起,4.8,共156条点评,东二环路与金鸡路交汇处北300米路西
97,箐程雅居客栈(桂林象山公园两江四湖店),¥441起,4.6,共273条点评,交通路6号
98,桂林范范舍下公寓(高新万达广场店),¥401起,4.9,共38条点评,毛塘路棠棣之华31栋
99,桂林秀丽亭民宿(漓江冠岩店),¥469起,5.0,共23条点评,草坪乡草坪街二队110号
100,云庭度假智慧民宿(桂林师大店),¥468起,5.0,共1条点评,朝阳路12号
1,易佰良品酒店(南京东南大学诚信大道地铁站店),¥124起,4.3,共1801条点评,诚信大道988-8栋殷巷华润苏果超市4楼
2,南京怡家商务酒店(禄口机场店),¥195起,4.9,共6552条点评,禄口街道石埝社区中心大道石埝村36-1号
3,个尔仲宿共享酒店(南京新街口店),¥56起,4.5,共339条点评,王府大街63号中泰大厦一、二楼63-2
4,海棠酒店(南京禄口国际机场店),¥117起,4.8,共1317条点评,禄口街道石埝社区石埝村7号
5,南京安之行宾馆(禄口机场店),¥197起,4.9,共1862条点评,禄口街道石埝中心大道中心村99号
6,清悠精选酒店(南京禄口国际机场店),¥183起,5.0,共1726条点评,禄口街道石埝社区石埝村24号
7,艺龙安云酒店(南京江宁东南大学南门店),¥282起,4.8,共477条点评,东南大学路22号南门东大商业街C2-1号
8,布丁酒店(南京南站北广场绿地之窗店),¥461起,4.5,共3776条点评,江南路2号3楼
9,艺选安來酒店(南京诚信大道地铁站店),¥309起,4.8,共202条点评,诚信大道 699号
10,多园青年旅舍(南京新街口地铁站店),¥111起,4.8,共811条点评,石鼓路56号301室
11,7天优品酒店(南京奥体国际会展中心店),¥400起,4.9,共1152条点评,中和路130号
12,汉庭酒店(南京河西万达店),¥508起,5.0,共447条点评,江东中路42号(近河西万达广场)
13,7天酒店(南京林业大学蒋王庙地铁站店),¥356起,4.4,共877条点评,花园路1-58号
14,清沐精选酒店(南京热河路阅江楼风景区店),¥422起,4.8,共865条点评,中山北路593号
15,怡莱酒店(南京南站河定桥地铁站店),¥489起,4.9,共758条点评,秦淮路4号青春水岸家园2栋1楼101
16,7天连锁酒店(南京鼓楼医院珠江路地铁站店),¥508起,4.4,共1626条点评,珠江路同仁西街7号
17,7天优品酒店(南京新街口地铁站店),¥520起,4.8,共1320条点评,洪武路38号时尚莱迪·正洪大厦8楼
18,爱电竞酒店(南京迈皋桥晓庄地铁站店),¥497起,4.8,共143条点评,和燕路349号
19,汉庭酒店(南京新街口华侨路店),¥548起,4.5,共638条点评,华侨路81号(太平洋建设对面)
20,清沐酒店(南京五台山广州路随园大厦店),¥486起,4.4,共1147条点评,广州路140号随园大厦1楼
21,小时光宾馆(南京禄口机场店),¥358起,5.0,共4352条点评,禄口街道石埝社区张塘角12号
22,网鱼电竞酒店(竹山路地铁站店),¥300起,4.9,共205条点评,天元东路52号
23,都汇壹品(南京南站店),¥636起,4.7,共1726条点评,东山街道竹翠路6号都荟天地城A4幢二单元104室
24,途客轻居酒店(南京南站胜太路地铁站店),¥533起,4.8,共1007条点评,双龙大道1300号
25,格林豪泰青皮树酒店(南京林业大学新庄地铁站店),¥476起,4.5,共674条点评,锁金五村锁金北路16号(林化所内)
26,欣航宾馆(南京禄口机场店),¥123起,4.8,共998条点评,街道石埝社区张塘角3号
27,莫泰168(南京江宁大学城龙眠大道地铁站店),¥366起,4.8,共999条点评,天元东路827号
28,汉庭酒店(南京溧水机场路店),¥112起,4.7,共148条点评,秦淮大道188好北辰新苑01幢
29,如家酒店·neo(南京林业大学花园路新庄地铁站店),¥558起,4.8,共1158条点评,花园路28号(长途东站对面)
30,如家派柏·云酒店(南京禄口国际机场铜山地铁站店),¥187起,4.4,共823条点评,禄口街道铜山金航大道288号
31,格林豪泰快捷酒店(南京桥林店),¥172起,4.6,共195条点评,丹桂路19号(桥林街道兰花塘社区兰桥汇商业19-6-13)
32,汉庭酒店(南京浦口南大店),¥332起,4.8,共179条点评,星火北路8号
33,清沐精选酒店(南京江宁陶吴镇店),¥175起,4.8,共417条点评,横溪街道陶吴社区狮子山44号
34,如家酒店·neo(南京禄口机场信诚大道皮草城店),¥244起,4.8,共368条点评,禄口街道信诚大道47号
35,南京夫子庙景区喜鹊酒店,¥124起,4.8,共189条点评,来燕路1号3层
36,汉庭酒店(南京东南大学诚信大道地铁站店),¥425起,4.9,共479条点评,诚信大道990号
37,格林豪泰智选酒店(南京浦口开发区台积电店),¥219起,4.5,共47条点评,桥林开发区芯宁雅舍商业街S2栋
38,城市精选酒店(南京仙林大学城店),¥398起,4.9,共289条点评,尧化街道科创路1号金港科创园二期01栋
39,瑞华酒店(南京新街口店),¥871起,4.9,共1316条点评,俞家巷21号
40,清沐精选酒店(南京玄武湖鼓楼地铁站店),¥564起,4.3,共844条点评,峨眉路5号
41,榴莲糖果精选酒店(龙华路地铁站江浦客运站店),¥288起,4.8,共443条点评,江浦街道龙华路26号金盛田铂宫08栋105室
42,万爱情侣主题酒店(南京夫子庙店),¥834起,5.0,共2909条点评,夫子庙大石坝街68号
43,南京情之海酒店 (禄口国际机场店),¥263起,4.8,共1122条点评,禄口街道石埝社区石埝村91-1号
44,清沐铂金酒店(南京浦口文德路地铁站店),¥360起,4.8,共245条点评,江浦街道文德路28号
45,网鱼电竞酒店(南京东山地铁站江宁万达店),¥361起,4.8,共267条点评,江宁街道明月路188号香海大厦四楼
46,汉庭酒店(南京东郊小镇地铁站店),¥541起,5.0,共434条点评,汤山街道麒东路777号东郊小镇二期三栋一室
47,网鱼电竞酒店(南京水西门大街莫愁湖公园店),¥397起,4.8,共326条点评,水西门大街336号
48,花筑·闲居酒店(南京六合凤凰山公园店),¥185起,4.6,共115条点评,园林东路26号
49,汉庭酒店(南京五塘广场店),¥703起,4.9,共1025条点评,幕府西路29号
50,汉庭酒店(南京葛塘地铁站店),¥304起,4.8,共440条点评,宁六路400号
51,汉庭酒店(南京百家湖1912店),¥595起,5.0,共116条点评,天元西路199号2幢
52,如家派柏·云酒店(南京禄口机场店),¥219起,4.7,共192条点评,永欣商业街四角井商业街7-13号
53,布丁严选酒店(南京浦口虹悦城龙华路地铁站店),¥237起,4.7,共106条点评,公园北路2号
54,格林豪泰酒店(南京江宁大学城交院地铁站店),¥311起,4.3,共223条点评,龙眠大道618号
55,如家睿柏·云酒店(南京高淳地铁站镇兴路店),¥144起,4.6,共121条点评,镇兴路177号
56,汉庭酒店(南京仙林红枫科技园店),¥413起,4.9,共517条点评,西岗街道摄山星城摄山路5-8号
57,莫泰酒店(南京新街口王府大街店),¥667起,4.5,共410条点评,王府大街8号
58,汉庭酒店(南京江浦龙华路地铁站店),¥530起,4.9,共523条点评,江浦街道龙华路26号金盛田铂宫07幢
59,7天酒店(南京新街口上海路地铁站店),¥679起,4.6,共1257条点评,汉中路168号
60,汉庭酒店(南京丹凤街店),¥687起,4.9,共1071条点评,唱经楼西街28号
61,汉庭优佳酒店(南京南航大学店),¥415起,4.9,共313条点评,胜太西路160号
62,清沐酒店(南京信息工程大学地铁站杨新路店),¥189起,4.8,共128条点评,大厂街道杨新路108号桂馨园33幢
63,丽华酒店(南京禄口国际机场店),¥146起,5.0,共38条点评,禄口街道石埝社区下浣溪113号1栋
64,映像影院主题酒店,¥265起,5.0,共59条点评,龙眠大道618号协众雅居12幢803室
65,网鱼电竞酒店(南京定淮门大街龙江店),¥473起,4.9,共213条点评,郑和南路109号3楼
66,贵源宾宾馆(南京禄口国际机场金肯学院店),¥194起,4.9,共495条点评,禄口机场铜山镇石埝社区
67,花筑·云客居酒店(南京禄口国际机场店),¥287起,4.7,共1139条点评,禄口街道石埝社区庄盖村2-1号
68,轻奢易菲影院公寓,¥205起,4.9,共241条点评,凤山西路70号宝龙珑寓1单元7楼706室
69,如家酒店(南京新街口中山东路西安门地铁站店),¥730起,4.6,共755条点评,中山东路二条巷64号
70,南京新街口茗淑小筑女生青年旅舍,¥110起,4.8,共131条点评,石鼓路60号建华大厦附楼804
71,艾米酒店公寓(南京奥体新城科技园店),¥520起,4.8,共867条点评,楠溪江东街55号龙湖时代上城3幢107室
72,艺选安來酒店(南京江宁河海大学地铁站店),¥356起,4.6,共544条点评,佛城东路8号(将军大道与佛城东路交叉口)
73,贝壳酒店(南京江宁大学城店),¥212起,4.3,共166条点评,文博路2号文博苑55幢
74,提莫电竞酒店(南京新街口店),¥683起,4.8,共1601条点评,洪武路317号
75,7天酒店(南京省人民医院汉中门地铁站店),¥605起,4.8,共647条点评,龙蟠里14号
76,海友酒店(南京胜太路地铁站店),¥319起,4.8,共173条点评,庄排路1号
77,如家酒店(南京中山东路总统府解放路店),¥665起,4.5,共732条点评,解放路44号
78,怡莱酒店(南京中山陵风景区店),¥586起,4.5,共518条点评,中山门大街99号-7幢109-114室
79,海友酒店(南京夫子庙中华路店),¥458起,4.8,共330条点评,中华路308号
80,格林豪泰酒店(南京中大医院湖南路步行街店),¥478起,4.3,共281条点评,湖南路狮子桥32号
81,南京茗淑小筑女生青年旅舍(南京新街口金鹰店),¥110起,4.9,共138条点评,石鼓路107号华威大厦20层20A室
82,登巴国际青年旅舍(南京夫子庙地铁站店),¥174起,4.8,共873条点评,建康路185号招商花园里三楼
83,燕雀湖花园酒店(南京禄口国际机场店),¥251起,4.8,共247条点评,禄口国际机场东门鲲鹏路179号
84,机场便捷酒店(南京禄口机场金城学院店),¥134起,4.8,共946条点评,禄口街道下浣溪50-1号
85,南京优丰酒店(禄口国际机场店),¥127起,4.7,共313条点评,禄口街道铜山镇金航路121号
86,悦居酒店(南京禄口国际机场店),¥166起,4.9,共768条点评,张塘角5-2号
87,榴莲糖果酒店(南京竹山路地铁站店),¥313起,4.7,共571条点评,竹山路359号
88,怡莱酒店(南京江宁天印大道店),¥276起,4.6,共156条点评,上元大街888号
89,清沐酒店(南京大桥南路财经大学店),¥544起,4.7,共850条点评,大桥南路8号
90,如家neo-南京奥体中心黄山路店,¥499起,4.6,共335条点评,黄山路99号
91,芷屿青年旅舍(南京夫子庙店),¥143起,4.5,共429条点评,长乐路226号01栋7楼
92,摩登都市公寓(南京溧水万达店),¥120起,4.4,共337条点评,永阳镇高平大街55号万达广场公寓7栋底商101号门面
93,佳之悦宾馆(南京禄口国际机场店),¥209起,4.8,共330条点评,禄口街道石埝社区中心村88号
94,海友酒店(南京油坊桥地铁站店),¥258起,4.4,共227条点评,西善桥北路50号
95,清沐精选酒店(南京新街口杨公井店),¥736起,4.5,共1101条点评,延龄巷2号
96,南京汇丽酒店(东部战区总医院南京博物院店),¥510起,4.4,共459条点评,解放路42号
97,布丁严选酒店(南京大学鼓楼医院珠江路地铁站店),¥477起,4.4,共509条点评,丹凤街都司巷1号
98,南京鑫润宾馆,¥349起,4.3,共220条点评,中央门东门街42-1号
99,如家·neo(南京桥北弘阳广场泰山新村地铁站店),¥505起,4.7,共479条点评,大桥北路89号
100,汉庭酒店(南京新街口上海路店),¥718起,4.8,共785条点评,上海路4号
1,在路上酒店公寓(厦门翔安文教园店),¥303起,5.0,共1925条点评,新店街道翔安东路2879-102号
2,棠下花商旅酒店(厦门翔安文教园店),¥643起,5.0,共4955条点评,翔安东路2871号
3,心远酒店(厦门集美杏林东路店),¥551起,5.0,共3784条点评,杏林东路31号
4,花筑·厦门锐枫酒店(同安宝龙广场店),¥254起,4.4,共538条点评,大同街道凤山路凤山二里127-128号
5,厦门微客青年旅舍,¥321起,4.8,共1811条点评,思明南路39号来雅百货维品食尚四楼
6,如家酒店·NEO(厦门同安方特梦幻王国店),¥560起,4.8,共2109条点评,同集北路920
7,厦门沫寓酒店式公寓,¥322起,4.6,共868条点评,围里社2007号2楼，近坂尚路与围里路交叉口
8,7天优品酒店(厦门机场殿前店),¥485起,4.6,共1338条点评,殿前一路289号高殿大厦3-5层
9,7天酒店(厦门金尚蔡塘地铁站店),¥642起,4.9,共1880条点评,后坑前社185号
10,厦门经典公寓(高崎国际机场店),¥291起,4.6,共1769条点评,厦门经典公寓围里社1610号
11,厦门花茿·苑居酒店公寓(高碕机场店),¥522起,4.9,共333条点评,林后社12号201室
12,如家酒店·NEO(厦门同安城南路方特梦幻乐园店),¥463起,4.5,共826条点评,城南大街299-1号
13,厦门朴易居酒店((会展中心莲前西路店)),¥548起,4.7,共2772条点评,西林路2-12号
14,锦江之星(厦门北站嘉庚体育馆店),¥581起,4.5,共875条点评,孙坂南路62号之三
15,初见影院酒店,¥542起,5.0,共196条点评,翁角路新垵村东片453号
16,莫泰268(厦门火车站万象城店),¥861起,4.6,共1892条点评,湖滨东路9号
17,心远电竞酒店(厦门莲前西路火车站店),¥642起,4.9,共849条点评,莲前西路358号莲成大厦
18,格林豪泰智选酒店(厦门海沧新阳店),¥567起,4.8,共386条点评,新阳工业区新光路260号
19,艺选酒店(厦门大学世茂双子塔店),¥1159起,4.8,共783条点评,沙坡尾大学路177号恒达大厦二楼三楼
20,心远电竞酒店(厦门集美学村石鼓路店),¥613起,5.0,共1242条点评,岑东路152号
21,南屿轻奢设计公寓(厦门高崎国际机场店),¥366起,4.9,共56条点评,围里社1163号321室
22,厦门翔都乐商务酒店,¥140起,4.6,共99条点评,马巷镇郑坂东二里5号
23,慕思·艺民宿(厦门北站旺角新天地店),¥235起,4.8,共35条点评,后溪镇埔中央里42-2号
24,维亚格芮酒店,¥283起,5.0,共78条点评,西三里111号
25,北站和福客栈(天水路地铁站店),¥762起,5.0,共3268条点评,珩圣路537-539号
26,锦江之星酒店(厦门翔安马巷店),¥323起,4.7,共474条点评,马巷镇池王宫路2000号
27,沁园酒店(嵩屿码头店),¥532起,4.9,共1009条点评,嵩屿南路187号202
28,航天公寓(厦门机场店),¥367起,4.8,共399条点评,金尚路林后社251号
29,厦门云上设计公寓,¥401起,5.0,共559条点评,马巷镇巷东路119号401室
30,派柏·云酒店(厦门高崎机场中医院店),¥769起,4.7,共3695条点评,台湾街318号
31,7天优品酒店(厦门机场翔鹭店),¥494起,4.7,共886条点评,长虹路198号寨上2组10号综合楼
32,厦门忆居公寓,¥344起,4.8,共886条点评,万科云城12号楼
33,厦门欧特菲尔商务酒店,¥358起,4.1,共334条点评,天安路100号
34,厦门栖隐舒心民宿,¥570起,4.8,共776条点评,曾厝垵西里125
35,如家酒店(厦门会展中心莲前西路店),¥616起,4.5,共553条点评,西林东路1-19号
36,厦门印象酒店公寓,¥413起,4.9,共58条点评,仙岳路湖里万达广场4672号SOHO公寓楼11层1115室
37,云舍雅居酒店,¥677起,4.9,共270条点评,围里社1657号附101号二楼
38,栖溪公寓(厦门北站店),¥558起,4.9,共223条点评,后溪镇珩山二里万科大都荟8号1007室
39,泊寓院儿( 厦门海湾社区店),¥605起,4.8,共130条点评,港中路1565号
40,如家酒店·neo(厦门会展中心环岛路店),¥772起,4.6,共733条点评,文兴东路400号
41,汉庭酒店(厦门集美学村店),¥696起,4.8,共969条点评,集源路28号
42,厦门一夕无尤影院美墅(翔安华天涉外职业学院店),¥207起,4.8,共272条点评,新店镇福祥路2号3楼
43,厦门微客青年旅舍(厦门火车站店),¥255起,4.9,共216条点评,湖滨东路9号2楼
44,旅知家酒店式公寓,¥367起,4.9,共14条点评,同辉路124号
45,厦门翔莱之家旅馆,¥165起,4.8,共78条点评,新店镇新兴街496号
46,海境隐奢·设计师智能度假酒店,¥1078起,4.8,共398条点评,演武西路180号世茂海峡大厦A座52楼
47,厦门海宿顺风客栈,¥256起,4.6,共900条点评,围里社791号
48,厦门阿吾雅舍民宿,¥256起,4.8,共128条点评,后溪镇岩内埔中央里56-1号
49,汉庭酒店(厦门同安城南店),¥524起,4.7,共413条点评,环城南路26号
50,厦门隐栖民宿,¥815起,4.8,共274条点评,曾厝按西里95号
51,简约公寓(厦门北站华侨大学店),¥358起,4.5,共242条点评,万科云城11号楼
52,厦门悦泊酒店,¥359起,4.7,共322条点评,马巷镇西炉路600号邻里商业中心1号楼2楼
53,爱莱公寓(厦门湖里万达店),¥505起,4.9,共765条点评,万达广场SOHO公寓B1栋
54,如家酒店·neo(厦门中山路步行街八市店),¥1174起,4.8,共2884条点评,鹭江道270号远洋大厦4楼
55,韩友舍公寓(厦门华侨大学店),¥318起,4.7,共295条点评,侨英街道创意城万科云城11栋2楼208室
56,厦门心悦锦舍酒店(湖里万达广场店),¥931起,4.9,共53条点评,金钟路21号2A栋一楼
57,厦门北站沐时光酒店,¥527起,4.8,共482条点评,厦门北站旁埔中央90号
58,厦门万轩精品公寓(灌口万达店),¥279起,4.4,共142条点评,灌口镇灌口大道1388号337室
59,厦门宇航客栈(高崎机场店),¥410起,4.8,共551条点评,围里社861号101
60,你好酒店(厦门集美学村店),¥786起,5.0,共288条点评,同集南路41号
61,布书酒店(厦门SM广场店),¥985起,4.8,共1488条点评,嘉禾路337号
62,厦门海之澜客栈(黄厝沙滩店),¥587起,4.8,共176条点评,环岛路黄厝村黄厝社138号
63,如家酒店(厦门SM广场乌石浦地铁站店),¥741起,4.6,共527条点评,嘉禾路345-4号
64,厦门品悦设计师美墅(翔安文教园店),¥159起,4.6,共69条点评,福祥路14-1号101室
65,厦门远东之星酒店,¥462起,4.3,共958条点评,新阳工业区新盛路19号
66,星云公寓,¥372起,4.6,共181条点评,万科云城12栋224单元
67,贝多拉精品酒店(厦门机场SM城市广场店),¥435起,4.6,共85条点评,南山路560号华东花园
