id,prodName,prodCatid,prodCat,prodPcatid,prodPcat,lowPrice,highPrice,avgPrice,place,specInfo,unitInfo,pubDate,status,userIdCreate,userIdModified,userCreate,userModified,gmtCreate,gmtModified
1582440,美早,1187,水果,NULL,樱桃类,60.0,130.0,95.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582439,白条猪,1189,肉禽蛋,1205,猪肉类,9.25,9.25,9.25,,瘦,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582438,白条猪,1189,肉禽蛋,1205,猪肉类,8.0,8.0,8.0,,肥,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582437,前臀尖,1189,肉禽蛋,1205,猪肉类,8.5,8.5,8.5,,瘦,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582436,前臀尖,1189,肉禽蛋,1205,猪肉类,8.0,8.0,8.0,,肥,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582435,后臀尖,1189,肉禽蛋,1205,猪肉类,8.5,8.5,8.5,,瘦,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582434,后臀尖,1189,肉禽蛋,1205,猪肉类,8.0,8.0,8.0,,肥,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582433,五花肉,1189,肉禽蛋,1205,猪肉类,11.5,12.0,11.75,,瘦,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582432,五花肉,1189,肉禽蛋,1205,猪肉类,10.5,11.5,11.0,,肥,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582431,五花头,1189,肉禽蛋,1205,猪肉类,8.5,9.0,8.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582430,纯通脊,1189,肉禽蛋,1205,猪肉类,11.0,12.0,11.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582429,通脊,1189,肉禽蛋,1205,猪肉类,8.5,9.0,8.75,,带皮,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582428,小里脊,1189,肉禽蛋,1205,猪肉类,12.5,13.0,12.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582427,梅花肉,1189,肉禽蛋,1205,猪肉类,10.5,11.0,10.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582426,纯瘦肉,1189,肉禽蛋,1205,猪肉类,9.0,10.0,9.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582425,护心肉,1189,肉禽蛋,1205,猪肉类,16.0,17.0,16.5,,鲜,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582424,前肘,1189,肉禽蛋,1205,猪肉类,7.5,8.5,8.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582423,后肘,1189,肉禽蛋,1205,猪肉类,6.2,7.0,6.6,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582422,月牙骨,1189,肉禽蛋,1205,猪肉类,17.0,20.0,18.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582421,猪尾巴,1189,肉禽蛋,1205,猪肉类,45.0,50.0,47.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582420,猪蹄,1189,肉禽蛋,1205,猪肉类,17.0,19.0,18.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582419,纯排骨,1189,肉禽蛋,1205,猪肉类,17.0,20.0,18.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582418,纯腔骨,1189,肉禽蛋,1205,猪肉类,6.5,8.0,7.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582417,腔排骨,1189,肉禽蛋,1205,猪肉类,11.5,12.5,12.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582416,梅花骨,1189,肉禽蛋,1205,猪肉类,8.0,9.0,8.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582415,棒骨,1189,肉禽蛋,1205,猪肉类,7.5,8.5,8.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582414,猪头,1189,肉禽蛋,1205,猪肉类,8.5,8.5,8.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582413,猪口条,1189,肉禽蛋,1205,猪肉类,14.0,14.0,14.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582412,猪耳,1189,肉禽蛋,1205,猪肉类,25.0,25.0,25.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582411,猪脑,1189,肉禽蛋,1205,猪肉类,20.0,22.0,21.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582410,猪肚,1189,肉禽蛋,1205,猪肉类,24.0,25.0,24.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582409,猪板油,1189,肉禽蛋,1205,猪肉类,5.0,6.0,5.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582408,肥膘肉,1189,肉禽蛋,1205,猪肉类,3.0,5.0,4.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582407,猪腰子,1189,肉禽蛋,1205,猪肉类,23.0,24.0,23.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582406,猪心,1189,肉禽蛋,1205,猪肉类,8.0,8.0,8.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582405,猪肝,1189,肉禽蛋,1205,猪肉类,4.0,5.0,4.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582404,猪肺,1189,肉禽蛋,1205,猪肉类,3.5,4.0,3.75,,,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582403,猪皮,1189,肉禽蛋,1205,猪肉类,4.0,5.0,4.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582402,猪肠头,1189,肉禽蛋,1205,猪肉类,20.0,20.0,20.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582401,猪肠,1189,肉禽蛋,1205,猪肉类,18.0,18.0,18.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582400,整牛,1189,肉禽蛋,1206,牛肉类,25.5,26.0,25.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582399,牛前腱,1189,肉禽蛋,1206,牛肉类,31.0,33.0,32.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582398,牛后腱,1189,肉禽蛋,1206,牛肉类,31.0,32.0,31.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582397,牛前腿,1189,肉禽蛋,1206,牛肉类,27.0,28.0,27.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582396,牛后腿,1189,肉禽蛋,1206,牛肉类,27.0,28.0,27.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582395,牛腰窝,1189,肉禽蛋,1206,牛肉类,29.0,30.0,29.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582394,肥牛,1189,肉禽蛋,1206,牛肉类,28.0,35.0,31.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582393,牛柳,1189,肉禽蛋,1206,牛肉类,33.0,34.0,33.5,,里脊,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582392,精牛柳,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582391,牛腩,1189,肉禽蛋,1206,牛肉类,27.0,28.0,27.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582390,牛林,1189,肉禽蛋,1206,牛肉类,27.0,27.0,27.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582389,牛金钱腱,1189,肉禽蛋,1206,牛肉类,48.0,50.0,49.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582388,牛筋头巴脑,1189,肉禽蛋,1206,牛肉类,23.0,25.0,24.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582387,牛宝,1189,肉禽蛋,1206,牛肉类,18.0,18.0,18.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582386,牛鞭,1189,肉禽蛋,1206,牛肉类,65.0,70.0,67.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582385,牛油,1189,肉禽蛋,1206,牛肉类,5.0,5.5,5.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582384,牛心,1189,肉禽蛋,1206,牛肉类,7.0,8.0,7.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582383,牛舌,1189,肉禽蛋,1206,牛肉类,27.0,29.0,28.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582382,牛骨,1189,肉禽蛋,1206,牛肉类,4.5,5.0,4.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582381,牛排骨,1189,肉禽蛋,1206,牛肉类,29.0,30.0,29.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582380,牛蹄筋,1189,肉禽蛋,1206,牛肉类,24.0,25.0,24.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582379,牛板筋,1189,肉禽蛋,1206,牛肉类,30.0,30.0,30.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582378,牛心管,1189,肉禽蛋,1206,牛肉类,40.0,40.0,40.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582377,牛肚,1189,肉禽蛋,1206,牛肉类,17.0,20.0,18.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582376,牛腰子,1189,肉禽蛋,1206,牛肉类,8.0,10.0,9.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582375,牛尾,1189,肉禽蛋,1206,牛肉类,28.0,32.0,30.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582374,牛百叶,1189,肉禽蛋,1206,牛肉类,38.0,40.0,39.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582373,牛上脑,1189,肉禽蛋,1206,牛肉类,27.0,28.0,27.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582372,整羊,1189,肉禽蛋,1207,羊肉类,22.0,23.0,22.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582371,去骨羊前腿,1189,肉禽蛋,1207,羊肉类,32.0,33.0,32.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582370,去骨羊后腿,1189,肉禽蛋,1207,羊肉类,34.0,35.0,34.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582369,羊腰窝,1189,肉禽蛋,1207,羊肉类,31.0,32.0,31.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582368,羊肉片,1189,肉禽蛋,1207,羊肉类,28.0,35.0,31.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582367,羊腰子,1189,肉禽蛋,1207,羊肉类,11.0,12.0,11.5,,挂油,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582366,羊蝎子,1189,肉禽蛋,1207,羊肉类,12.0,15.0,13.5,,普通,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582365,羊蝎子,1189,肉禽蛋,1207,羊肉类,23.0,25.0,24.0,,精品,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582364,羊排骨,1189,肉禽蛋,1207,羊肉类,23.0,24.0,23.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582363,羊尾巴油,1189,肉禽蛋,1207,羊肉类,7.0,8.0,7.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582362,羊小腿,1189,肉禽蛋,1207,羊肉类,20.0,20.0,20.0,,羊棒,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582361,羊腱子肉,1189,肉禽蛋,1207,羊肉类,35.0,36.0,35.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582360,羊蹄,1189,肉禽蛋,1207,羊肉类,15.0,15.0,15.0,,水褪,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582359,羊头,1189,肉禽蛋,1207,羊肉类,13.0,13.0,13.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582358,羊肝,1189,肉禽蛋,1207,羊肉类,6.5,7.0,6.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582357,羊心,1189,肉禽蛋,1207,羊肉类,16.0,17.0,16.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582356,羊肠,1189,肉禽蛋,1207,羊肉类,14.0,14.0,14.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582355,羊肚,1189,肉禽蛋,1207,羊肉类,19.0,19.0,19.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582354,羊鞭,1189,肉禽蛋,1207,羊肉类,70.0,70.0,70.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582353,羊宝,1189,肉禽蛋,1207,羊肉类,30.0,30.0,30.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582352,羊骨头,1189,肉禽蛋,1207,羊肉类,9.5,10.0,9.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582351,羊上脑,1189,肉禽蛋,1207,羊肉类,34.0,36.0,35.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582350,羊腩,1189,肉禽蛋,1207,羊肉类,24.0,25.0,24.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582349,羊里脊,1189,肉禽蛋,1207,羊肉类,32.0,34.0,33.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582348,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,10.0,10.0,10.0,,干净膛,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582347,淘汰鸡,1189,肉禽蛋,1208,禽蛋类,8.8,9.0,8.9,,净膛,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582346,仔鸡,1189,肉禽蛋,1208,禽蛋类,6.8,7.2,7.0,,净膛,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582345,肉鸡,1189,肉禽蛋,1208,禽蛋类,7.0,7.3,7.15,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582344,鸡胸,1189,肉禽蛋,1208,禽蛋类,6.0,7.0,6.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582343,鸡翅,1189,肉禽蛋,1208,禽蛋类,11.0,11.0,11.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582342,鸡翅尖,1189,肉禽蛋,1208,禽蛋类,7.0,7.5,7.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582341,鸡翅中,1189,肉禽蛋,1208,禽蛋类,21.0,21.0,21.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582340,鸡翅根,1189,肉禽蛋,1208,禽蛋类,7.3,7.5,7.4,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582339,鸡边腿,1189,肉禽蛋,1208,禽蛋类,6.3,6.5,6.4,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582338,鸡排腿,1189,肉禽蛋,1208,禽蛋类,7.0,7.0,7.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582337,鸡琵琶腿,1189,肉禽蛋,1208,禽蛋类,7.0,7.5,7.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582336,鸡胗,1189,肉禽蛋,1208,禽蛋类,10.0,12.0,11.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582335,鸡爪,1189,肉禽蛋,1208,禽蛋类,21.0,21.0,21.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582334,鸡心,1189,肉禽蛋,1208,禽蛋类,5.0,5.0,5.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582333,鸡肝,1189,肉禽蛋,1208,禽蛋类,3.0,3.0,3.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582332,鸡脖子,1189,肉禽蛋,1208,禽蛋类,4.8,5.0,4.9,,去皮,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582331,鸡头,1189,肉禽蛋,1208,禽蛋类,2.5,3.0,2.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582330,鸡油,1189,肉禽蛋,1208,禽蛋类,5.5,5.5,5.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582329,鸡架子,1189,肉禽蛋,1208,禽蛋类,3.5,4.0,3.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582328,白条乌鸡,1189,肉禽蛋,1208,禽蛋类,12.0,12.0,12.0,,净膛,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582327,黑爪公鸡,1189,肉禽蛋,1208,禽蛋类,11.0,12.0,11.5,,净膛,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582326,白条鹅,1189,肉禽蛋,1208,禽蛋类,11.0,13.0,12.0,,净膛,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582325,白条湖鸭,1189,肉禽蛋,1208,禽蛋类,6.0,8.0,7.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582324,鸭肠,1189,肉禽蛋,1208,禽蛋类,7.0,8.0,7.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582323,鸭肝,1189,肉禽蛋,1208,禽蛋类,2.5,2.5,2.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582322,鸭头,1189,肉禽蛋,1208,禽蛋类,9.5,11.0,10.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582321,鸭心,1189,肉禽蛋,1208,禽蛋类,4.5,5.0,4.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582320,鸭腿,1189,肉禽蛋,1208,禽蛋类,5.8,6.5,6.15,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582319,鸭胗,1189,肉禽蛋,1208,禽蛋类,14.5,15.0,14.75,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582318,鸭脖子,1189,肉禽蛋,1208,禽蛋类,9.0,10.0,9.5,,去皮,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582317,白条乳鸽,1189,肉禽蛋,1208,禽蛋类,20.0,23.0,21.5,,,只,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582316,白条兔,1189,肉禽蛋,1208,禽蛋类,23.0,25.0,24.0,,鲜,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582315,箱鸡蛋,1189,肉禽蛋,1208,禽蛋类,164.0,170.0,167.0,,净44斤,箱,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582314,箱鸡蛋,1189,肉禽蛋,1208,禽蛋类,3.73,3.86,3.8,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582313,散鸡蛋,1189,肉禽蛋,1208,禽蛋类,4.3,4.3,4.3,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582312,生鸭蛋,1189,肉禽蛋,1208,禽蛋类,6.6,7.5,7.05,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582311,熟鸭蛋,1189,肉禽蛋,1208,禽蛋类,8.3,10.0,9.15,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582310,松花蛋,1189,肉禽蛋,1208,禽蛋类,7.0,10.0,8.5,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582309,鹅蛋,1189,肉禽蛋,1208,禽蛋类,15.5,18.5,17.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582308,鹌鹑蛋,1189,肉禽蛋,1208,禽蛋类,5.3,7.0,6.15,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582307,柴鸡蛋,1189,肉禽蛋,1208,禽蛋类,4.09,8.2,6.15,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582306,乌鸡蛋,1189,肉禽蛋,1208,禽蛋类,7.5,8.5,8.0,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582305,大雁蛋,1189,肉禽蛋,1208,禽蛋类,15.0,17.5,16.25,,,斤,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582304,变蛋,1189,肉禽蛋,1208,禽蛋类,0.7,1.0,0.85,,,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582303,鸵鸟蛋,1189,肉禽蛋,1208,禽蛋类,100.0,160.0,130.0,,,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582302,鸽子蛋,1189,肉禽蛋,1208,禽蛋类,3.0,3.3,3.15,,,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582301,活珠子,1189,肉禽蛋,1208,禽蛋类,1.3,1.5,1.4,,,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582300,山鸡蛋,1189,肉禽蛋,1208,禽蛋类,1.1,1.2,1.15,,,个,2024-03-09 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582299,大白菜,1186,蔬菜,NULL,,0.5,0.9,0.7,冀鲁鄂,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582298,娃娃菜,1186,蔬菜,NULL,,1.8,2.2,2.0,豫鄂云,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582297,小白菜,1186,蔬菜,NULL,,1.3,1.4,1.35,冀鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582296,圆白菜,1186,蔬菜,NULL,,0.5,0.7,0.6,鄂冀川,露地,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582295,圆白菜,1186,蔬菜,NULL,,2.0,2.2,2.1,鲁冀,大棚,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582294,紫甘蓝,1186,蔬菜,NULL,,1.3,1.4,1.35,冀鲁宁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582293,芹菜,1186,蔬菜,NULL,,2.3,2.6,2.45,鲁津,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582292,西芹,1186,蔬菜,NULL,,2.8,3.2,3.0,鲁辽,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582291,菠菜,1186,蔬菜,NULL,,1.6,2.3,1.95,冀鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582290,莴笋,1186,蔬菜,NULL,,1.0,2.0,1.5,浙闽云,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582289,团生菜,1186,蔬菜,NULL,,1.5,2.5,2.0,云,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582288,罗马生菜,1186,蔬菜,NULL,,2.0,2.3,2.15,云,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582287,散叶生菜,1186,蔬菜,NULL,,1.5,2.0,1.75,冀辽,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582286,油菜,1186,蔬菜,NULL,,1.1,1.5,1.3,鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582285,香菜,1186,蔬菜,NULL,,1.8,3.0,2.4,鲁,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582284,茴香,1186,蔬菜,NULL,,2.8,3.3,3.05,冀,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582283,韭菜,1186,蔬菜,NULL,,2.5,3.3,2.9,冀,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582282,苦菊,1186,蔬菜,NULL,,2.7,3.1,2.9,辽,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582281,油麦菜,1186,蔬菜,NULL,,2.5,3.3,2.9,冀鲁云,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582280,散菜花,1186,蔬菜,NULL,,1.7,2.8,2.25,云闽,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
1582279,绿菜花,1186,蔬菜,NULL,,2.0,2.4,2.2,浙,,斤,2024-03-08 00:00:00,NULL,138,NULL,admin,NULL,NULL,NULL
